,text,tag
1743,利権の分け前の多寡のみ。売国奴が守銭奴たちをコントロールしているだけ。,1.0
1744,まぁ実際かわいいショタなのに巨根で絶倫だと余計に興奮しますよね️,0.0
1745,正直『其処までしてやるのか』という程の恐ろしさを感じた|そして恐ろしい程の深い闇を感じたが、何よりその『闇』と『執念』は『我の為なら法律すら作り替える(マイ六法)』程の気違いであり、犯罪を犯しても『愛国無罪』と叫び略奪行為を正当化する輩以下の下衆であり、しかも見知らぬ輩である,1.0
1746,twitter仲間を政治利用すな!ブロック!️,0.0
1747,「土地規制法の廃止を求める県民有志の会」県庁記者クラブで会見稀代の悪法「重要土地調査規制法案」②6月16日参院本会議で可決、成立。「軍事国家」法治「独裁」国家への突進を許すな!,0.0
1748,んおっ️ディルドでトロトロケツマンコエグるのしゅきぃ️満たされちゃうぅ️ちんぽ咥え込まないとイケない身体にされちゃう️,2.0
1749,張本勲氏、入江聖奈の金メダルに「こんな競技好きな人がいるんだ」五輪女子ボクシングめぐる発言に批判相次ぐ!|8月8日ニュース||これこそ男女差別発言!lgbtフェミニスト達は批判しなければならないが、ワイドショーで全く何も触れられない!やはり、これ迄の男女差別反対は反政府運動の政治利用!,1.0
1750,どっちでもいいが、すでにワクチンを打っていた人間にオリンピック開催を擁護する資格はねえぜ。|自分は安全圏にいて自分の娯楽のためにワクチン打ってない人のリスクが上がるのは構わないとか、そりゃパワハラ通りこして人間のクズかソシオパスのセリフだ。,1.0
1751,陰茎だろ,0.0
1752,クリエイター気取りの素人が考えたんだよね?これで165億?国民を馬鹿にするのもいいかげんにしろ。電通は国賊だろ。国民の税金なんだと思ってるんだ。,1.0
1753,拉致問題や慰安婦問題もこじれた、というより「こじれさせた」が正解なんだろう。解決や歩み寄りを望まないものが両国双方にいたという事。櫻井よしこが黒幕の一人と分かった今改めてこれを見たい気持ち。|,1.0
1754,屍姦四十八手って見たくね?,0.0
1755,女性の胸を愛撫する際、乳首と乳輪だけではなく、乳房も舐めるようにしています。感じる大きく円を描くように、外側から内側(乳首)に向かって焦らすように舐めていくことで、女性はたまらなくなって腰をクネクネ動かしながら感じるのではないでしょうか。,0.0
1756,それわりと昔のやつのはずだしそこまで信用してないんなぁ。|僕は処女と付き合いたいけど結婚前にエッチもしたいのもあるしなぁ。,0.0
1757,※奇跡のラスト枠☆話題の新人割引2.000円引きでのご案内中☆|ハイブリッド.スーパーウーマン奇跡の入店可愛い顔して、バキュームフェラ☆みだらに潮吹き!超絶スーパー感度の柚木ゆず!参上圧倒的な存在感になる事はもう間違いなし☆ランキング入りも間違いなし☆|,2.0
1758,韓国の日本批判、「君が代を聞くと耳を塞ぎたくなる。帝国主義を捨てられない」「韓国選手をわざと映さなかった」(デイリー新潮)|チョン族→日本が大災害の時には喜び、通常の商取引をすれば怒り、親族・同胞による人身売買を日本のせいにし、日本没落を楽しみに待ち、嘘をまき散らす。|決別でしょ!,1.0
1759,敗戦とともに日本の右翼は解体したんだけど、米国は日本を反共の防波堤とするために右翼を復活させた。それは戦前のものと性格が異なり、反共・親米という歪んだものだった。一水会はそういう戦後の既成右翼と一線を画すために「民族派」を名乗ってるようだね。右翼の呼称を完全に捨てたのは2015年。,0.0
1760,高市氏は靖国にも毎年参拝している真正保守の政治家。菅二階体制では日本の存立が危ない。立憲民主が票を伸ばすのも国益に反する。高市氏を総裁にして初の女性首相として総選挙を戦えば自民党の大敗は避けられる。後は維新か国民民主を巻き込み公明党の存在感を弱めれば良い。そんな裏方が欲しい。,0.0
1761,g7v|私の愛人はアスペルガーで性格が変。まともに会話もできない奴。メールの題名に「中出ししたい男」とか平気で送ってくる。メールで下ネタ言われると本当にゲンナリする。でも金の為に我慢してる。,0.0
1762,これ南朝鮮人にぜひ特に首謀者の教授に見せつけるニダ,1.0
1763,テレ東でやっている妖怪大戦争は子供向け夏休み映画としていい感じ。偏屈なシネフィルはこういう映画を批判するけど、余計なお世話だよなあ。,0.0
1764,【宣伝】|痴女に公園で逆レイプされて無責任中出し射精を求められる||,2.0
1765,1人目に比べて粗チンなんだけど^_^,0.0
1766,貴方の理屈だと|テロの原因はテロをされる理由をつくった被害側になりますね||原爆投下は民間人虐殺であり、戦争仕掛けた国には行っても免責されるという決まりは存在しません,0.0
1767,国民を騙すことが最高の警察活動||犯罪組織公安警察を内包し、その公安が支配的地位にある日本の警察組織にあっては、盗聴盗撮、住居侵入は警察活動のイロハのイ。窃盗、強姦、薬物工作は中級者。殺しは上級。,1.0
1768,生まれた赤ちゃんを逆さ吊りにしてアヘ顔ダブルピースはまずいですよ,0.0
1769,日本は皇国だ!神の国だ!それを貴様ヘイトスピーチするとは許さん!ヘイトスピーチは魂の殺人なんだぞ!バトオペ2はやってたけどあまりのチンパンと暴言厨の多さと課金有利のヘイトゲームなので辞めた…,1.0
1770,ご依頼いただいた方に「どうしてご依頼いただいたのですか?」と尋ねると、興味をそそられたからというお返事が一番多いです。「性感マッサージ」という言葉は、なんとも妖艶で、怪しげで、セクシーで、、興味をそそられませんか?性感マッサージは、ちょっと秘密めいた大人の遊びです,2.0
1771,日本は、リベラルで中道左翼の自民党を始め、反日帰化朝鮮人組織、立憲民主党、社民党や、公安の監視対象で暴力革命主義の、共産党など、反日左翼野党ばかりであり、バランスからも、右翼政党があった方が良い️,1.0
1772,服の上からでも張りのあるおっぱいが素敵な静香ちゃんをおっぴろげドライブにご招待!車内でさわさわいじったら早速おそとへ!人の行きかう公衆便所前で無理やり淫語を喋らせるハズカシメ!戻ってきたところ...|,2.0
1773,早漏でもいいのよって言われた|おねショタかな?,0.0
1774,日本政府=反日組織|日本政府=犯罪組織|テレビ局=反日組織|テレビ局=犯罪組織,1.0
1775,濃厚なスペルマ出そうですね,0.0
1776,マイオナと田舎者dqnとアナニー信者と割れ厨が嫌い|好きなものは東方と睡姦と女の子の体と床ニー,0.0
1777,無理でしょ。だって生理的に気持ち悪い。||竹島を韓国領と認めないと|『五輪ボイコットするぞー』から、|しれっと参加して|『日本は放射能汚染国だー』とやってるんだけど?||日本人は韓国人の保護者じゃ無いぞ。|何故ここまで迷惑をかけられて、お前らの話を聞くと思うの?|,1.0
1778,部落解放同盟内に||集団ストーカー加担者達が||️いましたら||僕への主犯の理由はあります|(説明は投稿済)||️集団ストーカーの電磁波etc攻撃で||実母は||病気に罹患させられ入院中で||殺されるかも知れません||滋賀県近江八幡市鷹飼町北在住の集スト被害者|ベンネーム石井(50代)です,2.0
1779,"nhkで“韓国は永遠のライバル""とやっていましたが、あれは入り込んだ異民族がお手盛りでやっていたでしょう。日本人は何一つ認めていません。",1.0
1780,井上康生が東原亜希と結婚した時、「東原亜希はサゲマン」「井上康生は嫁選びを間違えた」と言う位、ひどい負けっぷりでしたが…何処でアゲマンになったのか…。,0.0
1781,アナル開発されました|初めてでこんなに感じる人は珍しい、才能だよって言われました|アナル名人に俺はなる!,0.0
1782,ファック食糞南朝鮮,1.0
1783,遅漏よりだーいぶマシかと?,0.0
1784,ドスケベ桃太郎||むかしむかし、ある口に出すのも憚られる卑猥で淫靡ないやらしいクソスケベな名前がついた存在自体がセックスなところに物語の始まりから100日後にセックスのし過ぎでおじいさんとおばあさんになる予定の若い夫婦が住んでいました|,0.0
1785,半島人は難民にはあたりません。|タカリ屋として認定はできますけど。,1.0
1786,→ちんぽをお持ちでない女性のみなさんも、セックス経験者ならおわかりでしょ?射精直後のちんぽが敏感なこと。もっと触っちゃおっかな?やめてよ、くすぐったいから、もっかい出来るでしょ?こちょこちょ、とか。それは、正常なちんぽの男子だから出来るのです。カントン包茎は、出来ません!→,0.0
1787,ふざけてますね|菅義偉はもう独裁者気取り|安倍晋三と潰し合って|正面して欲しいですね,1.0
1788,>これぞ、真の日韓協力||はー、なるほど、韓国は対共産主義の同盟国ってわけか(失笑)|日本のネトウヨどもが韓国を目の敵にするのは、やはり所詮ネトウヨ、本物の右翼とはほど遠いってことね(嘲笑)||しかし、韓国政府と協力してる日本の極右団体って、やっぱり国際勝共連かな?|統一教会の(嘲笑),1.0
1789,ニートはまじでまんこ,0.0
1790,この発言メディアは入れて無かったの?||まぁ朝とかのニュースで中国や韓国の報道してるし、日本のメディアは特アの物になったって言うのは本当の事だったんだな|(知っていたけど),0.0
1791,バカに権力与えたらダメ?まあそう。|でも宗主国さまは、バカにしか権力を与えないのね?ね,1.0
1792,(・∀・)<この言葉はホント秀逸w||(・∀・)<そしてこれに対抗してサカ豚って言葉を作った焼豚さんの語彙力の低さよ,1.0
1793,笑止!日本共産党,1.0
1794,(笑)河村市長って「南京大虐殺など無かった」、「表現の不自由展など許さん」等々、正真正銘の日本の愛国右翼ですよ。|どうにも擁護出来なくなると非日本人化させるって、いかにも日本人ぽいやり方ですよね。|とにかく責任回避しか考えないからね。,1.0
1795,2004年の日共尖ってんな,0.0
1796,韓国に興味があれば、韓国が撒き散らしている歴史捏造に反論する人はもっといるはずです。|あまりにも日本人が韓国に興味無さすぎて、ここまで嘘が世界に拡散してしまったと思います。|一番の問題は無関心です。,0.0
1797,【vr】【kカップ美爆乳】の裏垢女子を自宅に呼んで【オフパコ!】憧れの女の子に【顔射】【パイズリ挟射】【ナマ中出し2発】激アツsex!ゆあ|,2.0
1798,だんご穴兄弟ってか?w|そのだんごってアナルビーズの事かぁ?w,0.0
1799,反日朝鮮人は日本に住む資格はない。,1.0
1800,居候先でこっそり生ハメ生活||実にいいものだ|,0.0
1801,あの人のセミナーのブログ記事読んだけど、別にアゲマンとやらになりたい訳じゃないんだよな…ただ孤独死と、死ぬまで一人で過ごす事が怖い,0.0
1802,現政権が酷すぎる。次の衆議院選挙では野党第一党として立憲民主党は中途半端にならず頑張ってもらいたいし、日本共産党やれいわ新選組、社民党の躍進も期待したい。これらの政党を躍進させ少しでも良い日本に近づけたい。,0.0
1803,北朝鮮の工作員はあなたの近くにいます,0.0
1804,高度成長期、自分もその周りもただのサラリーマン家庭、もしくは親が教師や銀行員という環境だったのですが、当時の中産階級の生活が今と比較すれば贅沢に見えるって相当じゃない?政治の失態以外に理由がない。,0.0
1805,横浜市が大ピンチ!カジノを許すな!藤村晃子演説||カジノはマネーロンダリングの温床で反社組織が牛耳ってる(深いかかわりを持っている)そうだよ。日本の伝統的な反社は壊滅。ってことは中共や台湾の息のかかったマフィアが︎横浜に︎||まっぴらゴメンっす。,0.0
1806,メダル齧り事件は、周りにイエスマンしか置かない田舎の酋長が今の常識外れをやっちゃっただけかな、と思ってます。あの人は元々頭の良い人気取りに長けた変な人ですし。|自分も老害というか困ったオッサンにならない様に気をつけないと思ってます。名古屋もそろそろ洗練されて欲しい。,0.0
1807,キューバの泡姫は陽気なガール,0.0
1808,は!だ!か!の!痴女!,0.0
1809,下々の議員はそう思い込まされてるのかも知れません。||民主主義国家の代表であるアメリカでは、共産党は犯罪者集団の位置付けなんですけどね。,0.0
1810,俺はファッションもすげー詳しいけど、女の子の扱い方もエリートだぜ?|原宿は俺の庭。|ラブホテルは俺の家。,0.0
1811,stand by me令和の俗物借金せがんでタバコスパァ!||ツイキャス代表佐藤の蛾次郎(売上金を)掻き乱しますw(ワラワラワラ)||16cmの短小包茎絶倫の域で(性犯罪を)単独の犯行に||(チンポ)勃っとくよgimme the telephone sexアーイキソッ!|また性欲爆発させるだけ,2.0
1812,いかにもそうだ。私はザイバツ・シャドーギルドのマスターニンジャだ。そして貴様がこの蛮行の首謀者というわけかニンジャスレイヤー=サン。噂に違わぬ野蛮かつ凶々しい悪魔。なんという事をしてくれた,0.0
1813,さすが頭狂珍糞。|アベガースガガージミンガーと叩ければ、なんでもあり。恥を知れ!反日腐れバカマスゴミ!,1.0
1814,もはや支那の人権問題は異常|だね!思想弾圧・言論弾圧|支那を太らし大国にしたのは|西側の経済的、富を得る為に|支那を太らし制御不能になり|ましたね。西側の常任理事国|の責任で中共の排除しないと|全世界が国際無視でやりたい|放題だね!拡散希望,1.0
1815,「創価学会を世に問う20*」邪教創価学会員は確かで確実なる消費購買者に仕立て上げ固定資産とし投票人とする邪教創価学会。頭を下げなくても学会員の方から下げる様に洗脳すれば其れでよい。都合のよい邪教教義などアマゾンでも取り扱ってはいない邪教教義本。消費価値なしのお粗末。要らない邪教創価,1.0
1816,立ちんぼはいないですけど、チンピラがいますね|ちょっと1杯ひっかけてきます,0.0
1817,体外式ポルチオ(。-∀-)にや♡,0.0
1818,センと出会ってから、歳もあるししばらくやめていたはずの手淫をふたたびするようになったかんき逢瀬のたびにセンに手淫されたがる,0.0
1819,西村星威デコ狭うるさい包茎卒業,2.0
1820,京都オリンピックでは和歌(歌合)、貝合わせ、コマ回し、蹴鞠などが競技となります。競技は全て御所で行われます。,0.0
1821,被爆者部落と被差別部落の罵り合い。人めがて石でもトタンでも投げつける殺し合い。部落国家の浅はかさ。虫けらたちの「地の群れ」終わりの後に始まるのが世の常だよね。,1.0
1822,夜伽役のメイドを多数雇っていて、職人肌のメイドだと無言で的確にポルチオ耕してイカせてくるし、生意気メイドだと「情けなくションベン漏らしせっ」と煩い。|そんな中ライバル家のふたなりお嬢様がメイド服きて潜入してきて本気の種付けプレスしてくる(部屋が暗く大嫌いな相手だと気づかない),0.0
1823,みんなが頑張って働きに出るけどまんこちゃんはニートだから寝てるよ。,0.0
1824,僕は高校2年生のドm男です。|ドsな女性の方にきつく調教していただきたくtwitter始めました。|好きなプレイ→野外露出、便器舐め、アヘ顔ピース、寸止め、連続射精、精飲、飲尿、セルフ顔射、亀頭責め、罵倒、晒され、撮られる、射精管理|できないこと→お貢ぎ||よろしくお願いいたします||,2.0
1825,結構あるよね個人的にナルガ装備エッチなのでおすすめです|獣姦するならナルガがいい女ですどうも(こらこらこらこら)|本当ずるい!わかる…私最初男だと思ってて女だと知ったときおん…な…?ってなった,0.0
1826,自称児童書担当歴長いの!っめマウント取られたことあるよ見せ方も出来ないクセにマジで毎日何しに仕事しに行ってんだヤツは給料泥棒,1.0
1827,では、そろそろ日付が変わりそうなので、これにて御暇します。国賊・竹中平蔵には一刻も早く消えてもらわなければいけませんね。おやすみなさいノシ,1.0
1828,確か、女性の乳房に近いのは豚の睾丸らしいので、養豚場に行けば貸していただけるかもしれませんよ。人間にしても豚にしても「有料」ですがね。,0.0
1829,なお、低学歴ネトウヨは朝日の宴会等別問題を引き合いに、この件にはダンマリになりそう,1.0
1830,身長175cm gカップの感じ過ぎる新人デビュー!佐伯ゆきな|でた!175cmの長身でgカップ。|クールな見た目と裏腹のドmギャル。|何回イッたのか数えきれないくらいビックンビックン!|人生初の顔射で恍惚の表情!育ちが良いのかお掃除フェラは念入りかつ丁寧!||,2.0
1831,期間限定ってのに弱い|ひどい!かわいこちゃんたちを!エロ同人誌みたいに!,0.0
1832,自分に都合のいい情報ばかり集まりがちなsnsと、都合の良し悪しはともかく偏ってるかもしれないテレビの情報。|より大勢と共有出来るだけテレビの方がマシだとは思うなぁ。|事実無根でもそっちの方がいいね。,0.0
1833,クソガキ…!ババアになりやがれ。,1.0
1834,ドイツ大使館のあのツイート、何より気に食わないのが「自虐史観偉いでしょ」って言うあの感じ。||自虐史観は別になんにも生まないよね?||日本の、ドイツの、イタリアの、アメリカの、イギリスの、ソ連の、フランスの、etc…の、あらゆる国の悪かった所をちゃんと分析しないと次の戦争は避けられんぞ,0.0
1835,朝鮮人の場合、今や在日が暴力団社会の上層部を占めているが、「朝鮮人がヤクザになるのではない。朝鮮人という民族がヤクザ的なのだ」とする当の在日の指摘はけだし名言である。さながら中国人の場合は「中国人が犯罪を起こすのではない。中国人という民族が犯罪者体質なのだ」と言えようか。,1.0
1836,錯誤した爆撃演習で起きた事件とえひめ丸の事故を同じにしてどうするの?前者は日本領土と錯誤した米国とghqにより起きた誤爆事件であり、後者は米潜水艦とえひめ丸が衝突した事故。独島が韓国領土と認識が無い在日米軍による誤爆と船・潜水艦の衝突を同じにするのは無理が有る。あなたは極端だ。,0.0
1837,新聞も含めて会社を廃業しろ!|不動産は全て売却して、慰安婦捏造賠償金を国民に配りなさい!|存在価値マイナスです。||テレ朝社員飲酒会合で転落負傷2021年8月10日,1.0
1838,細い棒で串刺しにして玉舐めしゃぶるのが美味しいですね!️,0.0
1839,奪ったあげく妊娠確実種付け交尾して「責任とってもらっちゃおっかな。あ、でも男の子って18まで結婚できなかったっけ?キャハハは」って笑う逆ntrビデオレターを送り付けられる話がないと、午後から仕事なんてとてもじゃないとできません。,0.0
1840,風系もしてたんですけど|そういう人すきです。辞めてと言えばちゃんと辞めてくれたり空気読む人なら…手に負えない客って本当疲れますもんねゴム素股も,0.0
1841,オリンピック反対て究極の密を作り太鼓を叩き騒いでる連中は市民団体の皮を被った共産思想の極左暴力集団(テロリスト)です️|五輪警備妨害疑いで家宅捜索中核派拠点、警視庁-産経ニュース,1.0
1842,韓国おしすればするほど、嫌われるって、わかんないのかな?||在日、帰化朝鮮人の売国奴、そして嘘つきの厚顔無恥の国の人たちは||tbsとか、元総理夫妻とかもっといるだろうけど,1.0
1843,朝会で上司②が「あ、仕事には関係ないんですが、そういえば○○さん結婚したらしいです」とか言われて朝からくそ萎える。名前変わるから何かこちらで申請とかがあるって話なら必要だから割り切れるけど、まじで関係ない。|具合良くなってきてるところにこいつ抉ってくるな…しねばいいのに,1.0
1844,「私、お姉ちゃんより大きいでしょ?」||爆乳で痴女な妹が姉の彼氏を誘惑して寝取り生ハメ中出しセックス,2.0
1845,とりあえず政策に意見する宗教勢力は根切りだしー(信長:一向宗/法華宗秀吉:キリスト教家康:一向宗/キリスト教)||地方交付金は茶器でペット関連は廃止か飼育の義務付け、海賊行為と武器取引の解禁|不倫議員は嫐打ちかー,1.0
1846,靖国神社参拝も、よく問題になるけれど、日本会議って、もしかして、それも大事な焦点?!田舎では氏子には神宮大麻1000円強制で買わされるし、神社仏閣には税金かからないし、政治との深い関係…何か恐ろしい金の絡んだ組織かも!,0.0
1847,ネトウヨ界隈の幼稚な朝日新聞悪玉論に立脚する、幼稚な敵の敵は味方論でしか無いですからなぁ。,1.0
1848,老害とは自身の老いに気が付かない人達。醜悪だ。,1.0
1849,最初激しめなえーぶいの喘ぎ声…((,0.0
1850,排外主義者はクソ野郎だと思うが、排外主義者の主張を「すべて理解できない、抹殺すべき!」と主張する別の排外主義者にはなりたくない,0.0
1851,sisper:ホモはすべて受け止めます,0.0
1852,私がまさにそういうアセクシャルだからすごい衝撃だったよボージャック・ホースマン・・・人生ベスト5入りアニメ・・・アセクシャルのマッチングアプリとか発想がもう最高だぜ|恋をすることと愛しく思うことは別、そしてキスは親愛のスキンシップであり性欲が伴わないから出来る,0.0
1853,ドスケベ身体検査-gangbang hard core-同人同人||先輩想いのメガネが似合う目隠れ後輩ちゃん。|今日も先輩には秘密のいやらしい身体検査がはじまります…。||乱交|スカトロ|中出し|ぶっかけ|パイズリ|おっぱい|後輩|男性向け|成人向け||,2.0
1854,この人、こういう時だけ日本の美徳だの言ってて、本当典型的な欧米リベサヨ白人やなって思う||文化背景が混ざり合う人って意味じゃないの?||実際日本、アメリカ両方在住歴有り|父方はハイチ系||わざわざ人種問題にするバカサヨクの方が差別的||あんたらリベサヨ白人が広めた風潮や,1.0
1855,これがもし仮に中華帝國ならあっという間に政府批判で身柄を拘束される事でしょう。日本は自虐史観で言いたい放題、在●様のお通りだいと言わんばっかりの静かなる知識人の卑劣んば悪手で今日も日本を貶める。油断なりませぬ、反日ネタの流しそうめん左傾モーニングショー,1.0
1856,ワールドワイドな競技じゃないんだよね。|盛んな国と、そうでない国の温度差が大き過ぎる。|しかも宗主国たるアメリカはリーグ戦の真っ最中で主力級は来ない。||開催国に忖度したんだろうね。,1.0
1857,随分と便利な鬱病をお持ちのようで||この人権屋にスポーツをさせるべきではありません,1.0
1858,性交時、勃起した陰茎に被せ膣内で射精しても精液を中に溜め膣内に流れ出さないようにすることで性感染症の予防や避妊の目的で使用される。,0.0
1859,彼らは生き抜くために仕事として男娼をやってるのにそれを変態だとかアバズレだとか呼んでくる連中まじでなに?いやそもそもそういう人身売買かつ売春みたいなシステム自体がクソなんだけどもむ、むなくそワルッてなった,0.0
1860,私が望まないメーデー|「stop暴走○○政権!」|「stop戦争ができる国づくり!」|「原発なくせ!」|「戦争法廃案!」||私が望むメーデー|「8時間労働で食える賃金!」|「賃上げと安定した雇用!」|「労組で基地反対運動や反政権デモに動員されるの無くせ!」|「通勤電車の混雑緩和しろ!」,0.0
1861,こんなご時世で|遠征きたkyとエンカとか非国民ん|地雷?左翼?社会主義者|キモいよとか言ってないで東急5000系のsdgsトレインに乗れ,1.0
1862,沖縄に在日米軍基地の70%を負担させるのは差別だな,0.0
1863,がぶ飲み放尿小便!2素人娘14人の新鮮おしっこを飲尿,2.0
1864,日本第一党支持者→自民狂信者クソパヨクと抗争|本当に我が国に必要なものそれは日本第一党|邪魔なものクソパヨク反日朝鮮人支那人ダメンジャーズ,1.0
1865,自分より賢い奴がいると困るから貴族制とか士農工商があるんやろなぁと,0.0
1866,||中国を持ち上げるネット左翼。朝日新聞と二人三脚、中国をワッショイ、ワッショイ。||五毛と一緒に頑張ってるんだろうなあ。ウイグルやチベットの人たちの苦しみなんか屁とも思っていないんだろうけど、人間としてバツ,1.0
1867,朝鮮学校は朝鮮総連傘下だから将軍様から朝鮮総連へ指令が出ているんでしょうね,1.0
1868,立民から流れた労組の支援が今後国民民主党に流れていくんだろうね。|日教組、jr労連、新聞労連、公務員総連も最近ジリ貧みたいだしtwitter上のスガガーはそもそも金出さないし、連合から見放されたら完全に詰むでしょう笑,0.0
1869,私は男性の手を拝借して自慰をするのが大好きなのですが、私が好きなように動かして勝手に気持ちよくなりたいだけなので手をこちらに預けたあとはもう何もせずに寝ていてほしい,0.0
1870,土人は岩場で猿みたいに叫んでいればいい,1.0
1871,首相だって1分遅刻してるんだから俺のレポートが1分遅れてもいいじゃんね|非国民か?,1.0
1872,中国の臓器狩り:動かぬ証拠(日本語吹き替え版)鐵證如山ドキュメンタリー@youtubeよりウイグルモンゴルチベット法輪功香港人子どもも消息不明中国共産党ジェノサイド大虐殺悪魔崇拝台湾、日本への侵略を防げ!日本以外は、対中共、実行中!拡散希望,2.0
1873,大韓民国国家情報院が櫻井よしこ氏らに資金提供し、お互いに有利な情報を都合していたっての、思ったより面白いな。個人的に一番の突っ込みどころは「日本の左派よりも、右派のほうが韓国国家と仲良かったままだったんじゃん」ってオチだと思う。,0.0
1874,女性の乙πが魅力的に感じるのはなぜ?||それはですね。頭の構造ですね知らんけど||サルがけつが赤いほど好きになるみたいな感じで人間は乙πなんでしょうね。||いや、話変わってるかなんで魅力的に感じるか。教えろ!,0.0
1875,a:バカ日新聞及び系列社はいつだって二枚舌。|b:日本人に舌は2枚もない。||a、bより、バカ日は日本人ではない非国民。||はいqed。,1.0
1876,屍姦孕ませってやっぱり地上波放送だとむりかな|映画でも年齢制限つくかな…ごりごりの近親相姦もあるし,1.0
1877,仰る通りですね。|維新は竹中平蔵やスガ首相とズブズブ。|だからスガ首相の胸先三寸で、電通を通してメディアも利用出来るのでしょう。毎日選挙運動をしているようなものです。|衆院選後は自民党と連立しそうですね。||,0.0
1878,南北朝鮮は「日本に落とした原爆が足りない」と言って居るんですよ。|被爆者の中に自分達の同胞が居たのに。|民族性の違いは明らかです。,1.0
1879,パパ活の相場崩れみたいなもんだろ,0.0
1880,何故7人のgodが殺されたか森を放火したインポにされ許してたがしつこく俺を狙たから後は日本に水害し俺を挑発したから,2.0
1881,イククル|ワクワクメールdn|ハッピーメール|電話認証|カカオ|ワクワクdn|pcmax n n|ワクワクd|paters|風俗|スカウト|デリヘル|リフレ|求人行為||↑こういったものの本人以外の使用及び販売や求人は犯罪です。即刻やめなさい。(20210810141725),0.0
1882,キヨヤンさん|仰る通りです。|全面的に強く支持します|売国奴・国賊の玉城デニーをリコール|,1.0
1883,?「マシュマロおっぱいに全てを委ねて文字どおりマグロになって最終的にゆっくりとrayたその中で溢れかえるほどの中出しをしたい」,0.0
1884,よくもまぁ日本を貶める数々の自虐史観|強制連行された従軍慰安婦は存在しなかったと|世界にお詫び行脚すべき️|日本の英霊を二度死なせた屈辱を許さない️||タカリ揺すりは隣国体質と一緒だね|日本から消えて欲しい新聞社️,1.0
1885,大学の先輩の激しい逆レイプ、快楽拷問責め苦騎乗位がエロくて良かったです。しかも朝まで疲れる事なく快楽騎乗位責めをやり遂げる先輩の持続力と性欲も、かなり凄かったです。,0.0
1886,まさに朝鮮の両班そのものです。アベあたりから顕著になっている。結局、日本人といいながら朝鮮飲みをするように、出自は隠せるものではない。通名の在日という生き方は、最低限人間であれば、しませんね。|ヤンバンがいればペクチョンがいる。その出自は、今もそのように、一目で見えるでしょう,1.0
1887,何時も思うんだが私費や企業献金で回すイベントなら構わない。|この五輪組織委員会の会長とか何でこんなにフレキシブルじゃ無いんだべなぁ。|税金使うて為す大会だべ?|なら普通は民意を最大限に忖度しなきゃ駄目だべ。|どうせ手当も相応の物を貰ってんだろうから平身低頭して会見しなさいよクズ。,1.0
1888,表現者が中立とか中庸とかノンポリとか言い出すのって、自己否定であることに気づくべき。表現は何のためにするの?社会の矛盾にいろんな角度から光をあてて、炙り出すためにあるのではないの?,0.0
1889,すごいですね!|寝取り経験何度かありますので、ぜひ!,0.0
1890,奇病によって瀕死の状態で倒れていたショタ男子を保護した爆乳美人魔女…魔術を使った治療のため男子を拘束して逆レイプし連続中出しおねショタセックスして精液を搾り取る【チバトシロウ:口利き魔女のアンジェリカ,2.0
1891,コムドットが穴兄弟って言ってたら納得するんだけど(失礼)スカイピースはダメだよね、、、言わなきゃバレないのに言ってしまったら何人のリア恋勢が傷つくか!(動画的に面白かったのでおっけい),0.0
1892,クンニがめちゃくちゃうまい男性はチンコが小さいという法則とフェラチオがめちゃくちゃうまい女性はややブスという法則は、構図が似ているよね。ピンチをチャンスに変えたタイプだよね。,0.0
1893,終末のハーレムvr動画,0.0
1894,餓鬼:おちんちんがかゆすぎるかゆかゆうううううううううううううううううううおちんちんおかゆになっちゃいそう,2.0
1895,放課後円光生ハメ中出し女子●生room-007 |,2.0
1896,私もよく、税金返せーとか私たちの血税を無駄遣いするなーとか叫んでるけどさ、あの人たちにとっては当然なんだよね。だって私たちを家畜としか思ってないんだから。奴隷なんだよ昔から。|もう5年以上も前だろうか。安倍晋三が「税金は国民から吸い上げるもの」だとうっかり口を滑らせてたもんね。,1.0
1897,右翼、エセ左派、エセリベラル派の悪党どもによる集団ストーカー犯罪の目的は、≪正義、道徳、倫理の破壊≫にあります。実際、正義を重んじる人々がアメリカ、日本などで激減ーこれが右翼独裁が延々と続く最大の原因の一つになっています。|,1.0
1898,青鬼とーフワッティーとー|なんかよーわからん描きかけのやつ|描きてぇぇぇぇぇぇぇぇぇぇぇぇ|ワークなんてまじクソくらえ,0.0
1899,クンニするときって舌を出してペロペロすると長時間はとっても疲れてしまうんです。||ですので顔を女の子のお股にしっかり密着させ、大陰唇やクリは口の中で舌を使って刺激するんです。||この方が舌を伸ばさなくていいので動かしてやすく、女の子にも感じてもらえるけど…||顔が愛液でビチャビチャに,0.0
1900,この前友人に手相見てもらったら、アゲマン線あるし仕事線あるし感情線も頭脳線もめっちゃ太いし凄い良い手相!あっでも生命線が…無い…って言われて他が全てあっても生命が無かったら意味がないんだよってなった,0.0
1901,あかん、落ち着けわたし。|末永い配偶者とのイチャラブセックスと、レスられのトラウマ…マジで難しいね🥲,0.0
1902,便器くんの緩みきったケツマンコからポジ種漏らしながらお兄さんに種付けしてるんだろうなぁ️|最底辺の愛だねぇ️,1.0
1903,やはり研究能力のある優秀な若いヲシツンボは、共産党シンパが跳梁跋扈する全日本聾唖連盟や全国手話通訳問題研究会に支配されている聾運動界隈とは距離を置き、自分が好きなことをとことんつきつめてほしいと思う。,0.0
